word,pron
rubbish,rŒbjƒ
rubble,rŒbYl
rube,rub
rubric,rubrjk
ruby,rubi
rude,rud
rue,ru
ruff,rŒf
ruffle,rŒfYl
rug,rŒg
rugby,rŒgbi
ruin,rujn
ruined,ruYnd
ruined,rujnd
rule,rul
ruled,ruldd+ed
ruler,rulZr
rules,rulzz+es
rum,rŒm
rump,rŒmpp+p
run,rŒn
rung,rŒK
runner,rŒnZr
running,rŒnjK
runny,rŒni
runs,rŒnzz+s
runt,rŒntt+t
runway,rŒnwej
rural,rŠrYl
ruse,ruz
rush,rŒƒ
rushed,rŒƒtt+ed
rushing,rŒƒjK
russell,rŒsYl
russian,rŒƒYn
rust,rŒstt+t
rusted,rŒstYd
rusted,rŒstjd
rustic,rŒstjk
rustle,rŒsYl
rut,rŒt
rutabaga,rutYbejgY
ruth,ru¸
rye,raj
sabbatical,sYbætjkYl
saber,sejbZr
saboteur,sæbYtZr
saboteurs,sæbYtZrz
sack,sæk
sacrifice,sækrYfajs
sad,sæd
saddle,sædYl
sadly,sædli
sadness,sædnYs
safe,sejf
safety,sejfti
sag,sæg
saga,sQgY
sage,sejd’
said,s[d
sail,sejl
sailboat,sejlboŠt
sailed,sejldd+ed
sailor,sejlZr
saint,sejntt+t
sake,sejk
sake,sQki
salacious,sYlejƒYs
salad,sælYd
salamander,sælYmændZr
salami,sYlQmi
sale,sejl
saliva,sYlajvY
sally,sæli
salmon,sæmYn
salon,sYlQn
saloon,sYlun
salt,sTltt+t
saltine,sTltin
salty,sTlti
salute,sYlut
salvage,sælvjd’
salvation,sælvejƒYn
salve,sæv
sam,sæm
same,sejm
sample,sæmpYl
san,sæn
sanctuary,sæKkk+ctƒu[ri
sand,sændd+d
sandal,sændYl
sandbox,sændd+dbQks
sandman,sændd+dmæn
sandpaper,sændd+dpejpZr
sandwich,sændwjtƒ
sandy,sændi
sane,sejn
sang,sæK
sanguine,sæKgwjn
sanguineous,sæKgwjniYs
sank,sæKkk+k
santa,sæntY
sap,sæp
sapphire,sæfajZr
sarah,s[rY
sardine,sQrdin
sash,sæƒ
sat,sæt
satchel,sætƒYl
satellite,sætYlajt
satire,sætajZr
satisfied,sætjsfajd
satisfied,sætYsfajd
satisfy,sætYsfaj
satisfy,sætjsfaj
saturday,sætZrdej
sauce,sTs
saucepan,sTspæn
saudi,saŠdi
saudi,sQdi
sauerkraut,saŠZrkraŠt
sausage,sTsYd’
sausage,sTsjd’
save,sejv
saved,sejvdd+ed
saves,sejvzz+es
saving,sejvjK
savior,sejvjZr
savvy,sævi
saw,sT
sawdust,sTdŒst
sawyer,sTjZr
sawyer,sTjZr
sax,sæks
say,sej
saying,sejjK
says,s[z
scab,skæbb+b
scald,skTll+ld
scale,skejll+l
scales,skejll+lz
scallions,skæll+lljYns
scalp,skæll+lp
scalpel,skæll+lpYl
scam,skæmm+m
scan,skænn+n
scant,skænn+nt
scar,skQrr+r
scarce,sk[rr+rs
scare,sk[rr+r
scarecrow,sk[rr+rkroŠ
scared,sk[rr+rd
scarf,skQrr+rf
scariness,sk[rinYs
scarlet,skQrr+rlYt
scary,sk[ri
scatter,skætZr
scenario,sYn[rioŠ
scene,sin
scent,s[ntt+t
scented,s[ntjd
schedule,sk[d’ul
scheme,skimm+m
schizophrenic,skjtsts+zYfr[njk
schlep,ƒl[pp+p
schlepp,ƒl[pp+pp
schmuck,ƒmŒkk+ck
schnook,ƒnŠkk+k
scholar,skQlZr
school,skull+l
schoolbook,skull+lbŠk
schoolboy,skull+lbTj
schoolchild,skull+ltƒajld
schoolgirl,skull+lgZrl
schoolhouse,skull+lhaŠs
schooling,skuljK
schoolmate,skull+lmejt
schoolwork,skull+lwZrk
schoolyard,skŠll+ljQrd
schwa,ƒwQ
science,sajYns
scientist,sajYntjst
scintillate,sjntYlejt
scissor,sjzZr
scissors,sjzZrz
scold,skoŠll+ld
scone,skoŠnn+n
scoop,skupp+p
scooper,skupZr
scoot,skutt+t
scooter,skutZr
scope,skoŠpp+p
score,skTrr+r
scoreboard,skTrr+rbTrd
scored,skTrr+rd
scorn,skTrr+rn
scorpion,skTrr+rpiYn
scotch,skQtƒtƒ+tch
scott,skQtt+tt
scour,skaŠZr
scour,skaŠrr+r
scourge,skZrr+rd’
scout,skaŠtt+t
scouts,skaŠtt+ts
scram,skrææ+am
scramble,skrææ+ambYl
scrambled,skrææ+ambYld
scrap,skrææ+ap
scrape,skrejej+a_ep
scratch,skrææ+atƒ
scratcher,skrææ+atƒZr
scratchy,skrææ+atƒi
scream,skrii+eam
screamed,skrii+eamd
screaming,skrii+eamjK
screams,skrii+eamz
screech,skrii+eetƒ
screen,skrii+een
screw,skruu+ew
screwdriver,skruu+ewdrajvZr
screwed,skruu+ewd
scribble,skrjj+ibYl
scribe,skrajaj+i_eb
scrim,skrjj+im
script,skrjj+ipt
scripture,skrjj+iptƒZr
scroll,skroŠoŠ+ol
scrub,skrŒŒ+ub
scruff,skrŒŒ+uf
scrunch,skrŒŒ+untƒ
scuba,skubY
scuff,skŒff+ff
sculpt,skŒll+lpt
sculpture,skŒll+lptƒZr
scumbag,skŒmm+mbæg
sea,si
seafood,sifud
seagull,sigŒl
seahorse,sihTrs
seal,sil
seam,sim
sear,sjr
search,sZrtƒtƒ+ch
searching,sZrtƒjK
seashell,siƒ[l
seashore,siƒTr
seaside,sisajd
season,sizYn
seasonal,sizYnYl
seasoning,sizYnjK
seat,sit
seatbelt,sitb[lt
seating,sitjK
seats,sitss+s
seawater,siwQtZr
seawater,siwTtZr
seaweed,siwid
sec,s[k
second,s[kYnd
seconds,s[kYndz
secret,sikrjt
secret,sikrYt
secretary,s[krYt[ri
secretly,sikrjtli
secrets,sikrjts
sect,s[ktt+t
section,s[kƒYn
sector,s[ktZr
secure,sjkjŠr
secured,sjkjŠrd
security,sjkjŠrYti
sedan,sYdæn
see,si
seed,sid
seedless,sidlYs
seedling,sidljK
seeds,sidzz+s
seeing,sijK
seek,sik
seeker,sikZr
seeking,sikjK
seem,sim
seemed,simdd+ed
seems,simzz+s
seen,sin
seep,sip
sees,siz
seesaw,sisT
seize,siz
seizure,si’Zr
seldom,s[ldYm
select,sYl[kt
selected,sYl[ktYd
selected,sYl[ktjd
selection,sYl[kƒYn
self,s[lff+f
selfish,s[lfjƒ
selfishness,s[lfjƒnYs
sell,s[l
seller,s[lZr
selling,s[ljK
seltzer,s[ltt+tsZr
semen,simYn
semicolon,s[mikoŠlYn
seminar,s[mYnQr
senate,s[nYt
senate,s[njt
senator,s[nYtZr
send,s[ndd+d
sender,s[ndZr
sending,s[ndjK
senior,sinjZr
senor,sinjTr
sensation,s[nsejƒYn
sense,s[nss+s
sensitive,s[nsYtjv
sensitive,s[nsjtjv
sensors,s[nsZrz
sent,s[ntt+t
sentence,s[ntYns
seoul,soŠl
separate,s[pZrejt
separate,s[pZrjt
separation,s[pYrejƒYn
sequester,sjkw[stZr
sequoia,sjkwTjY
serenade,s[rYnejd
serf,sZrff+f
serge,sZrd’d’+g
sergeant,sQrd’Ynt
series,sjriz
serious,sjriYs
seriously,sjriYsli
sermon,sZrmYn
serpent,sZrpYnt
serum,sjrYm
serve,sZrvv+v
served,sZrvv+vd
serves,sZrvv+vz
service,sZrvYs
service,sZrvjs
services,sZrvYsYz
services,sZrvjsjz
sesame,s[sYmi
session,s[ƒYn
sessions,s[ƒYnz
set,s[t
seth,s[¸
sets,s[tss+s
setting,s[tjK
settle,s[tYl
settled,s[tYld
settlement,s[tYlmYnt
seven,s[vYn
seventeen,s[vYntin
seventh,s[vYn¸
several,s[vZrYl
severe,sjvjr
sew,soŠ
sewer,suZr
sewing,soŠjK
sewn,soŠn
sex,s[ks
sexual,s[kƒuYl
sexy,s[ksi
shack,ƒæk
shade,ƒejd
shaded,ƒejdjd
shadow,ƒædŠ
shadowy,ƒædoŠi
shaft,ƒæftt+t
shag,ƒæg
shah,ƒQ
shake,ƒejk
shaker,ƒejkZr
shakes,ƒejkss+es
shaky,ƒejki
shall,ƒæl
shallow,ƒæloŠ
shalt,ƒæltt+t
sham,ƒæm
shame,ƒejm
shameful,ƒejmfYl
shampoo,ƒæmpu
shanghai,ƒæKhaj
shank,ƒæKkk+k
shape,ƒejp
shard,ƒQrdd+d
share,ƒ[r
shares,ƒ[rzz+es
shark,ƒQrkk+k
sharp,ƒQrpp+p
sharpen,ƒQrpYn
sharpener,ƒQrpYnZr
sharpener,ƒQrpp+pnZr
shave,ƒejv
shaving,ƒejvjK
shawl,ƒTl
shay,ƒej
she,ƒi
sheaf,ƒif
shear,ƒjr
sheath,ƒi¸
shed,ƒ[d
sheen,ƒin
sheep,ƒip
sheer,ƒjr
sheet,ƒit
sheik,ƒik
shelf,ƒ[lff+f
shell,ƒ[l
shells,ƒ[lzz+s
shelter,ƒ[ltZr
shelve,ƒ[lvv+v
shepherd,ƒ[pZrd
shepherding,ƒ[pZrdjK
sherbet,ƒZrbYt
sheriff,ƒ[rYf
sherlock,ƒZrlQk
shh,ƒ
shield,ƒildd+d
shields,ƒildd+dz
shift,ƒjftt+t
shifts,ƒjftt+ts
shill,ƒjl
shim,ƒjm
shin,ƒjn
shine,ƒajn
shining,ƒajnjK
shiny,ƒajni
ship,ƒjp
shipment,ƒjpmYnt
shipping,ƒjpjK
ships,ƒjpss+s
shipwrecked,ƒjpr[kt
shirley,ƒZrli
shirt,ƒZrtt+t
shirtless,ƒZrtt+tlYs
shirtsleeve,ƒZrtt+tsliv
shit,ƒjt
shiver,ƒjvZr
shlep,ƒl[pp+p
shlepp,ƒl[pp+pp
shoal,ƒoŠl
shock,ƒQk
shocking,ƒQkjK
shod,ƒQd
shoe,ƒu
shoelace,ƒulejs
shoes,ƒuz
shoeshine,ƒuƒajn
shoestring,ƒustrjK
shone,ƒoŠn
shoo,ƒu
shook,ƒŠk
shoot,ƒut
shooting,ƒutjK
shop,ƒQp
shopper,ƒQpZr
shopping,ƒQpjK
shore,ƒTr
shoreline,ƒTrlajn
short,ƒTrtt+t
shortage,ƒTrtjd’
shortcake,ƒTrtt+tkejk
shortcut,ƒTrtt+tkŒt
shorten,ƒTrtYn
shorter,ƒTrtZr
shorts,ƒTrtt+ts
shot,ƒQt
shotgun,ƒQtgŒn
shots,ƒQtss+s
should,ƒŠd
shoulder,ƒoŠldZr
shout,ƒaŠt
shouter,ƒaŠtZr
shouting,ƒaŠtjK
shove,ƒŒv
shovel,ƒŒvYl
show,ƒoŠ
showed,ƒoŠd
shower,ƒaŠZr
showers,ƒaŠZrz
showing,ƒoŠjK
shown,ƒoŠn
shows,ƒoŠz
shrank,ƒræKK+nk
shred,ƒr[dd+d
shrewd,ƒrudd+d
shriek,ƒrikk+k
shrill,ƒrjll+ll
shrimp,ƒrjmm+mp
shrine,ƒrajnn+n
shrink,ƒrjKK+nk
shrivel,ƒrjvYl
shroud,ƒraŠdd+d
shrub,ƒrŒbb+b
shrug,ƒrŒgg+g
shuck,ƒŒk
shuffling,ƒŒfljK
shun,ƒŒn
shunt,ƒŒntt+t
shush,ƒŠƒ
shut,ƒŒt
shutter,ƒŒtZr
shuttle,ƒŒtYl
shy,ƒaj
shyness,ƒajnYs
sibling,sjbljK
sick,sjk
sicken,sjkYn
sickening,sjknjK
sickening,sjkYnjK
sickly,sjkli
sickness,sjknYs
side,sajd
sides,sajdzz+es
sidewalk,sajdwTk
sideway,sajdwej
siege,sid’
sieve,sjv
sift,sjftt+t
sigh,saj
sighs,sajz
sight,sajt
sights,sajtss+s
sightsee,sajtsi
sign,sajn
signal,sjgnYl
signature,sjgnYtƒZr
signed,sajndd+ed
signer,sajnZr
significance,sjgnjfjkYns
significant,sjgnjfjkYnt
signs,sajnzz+s
silence,sajlYns
silent,sajlYnt
silhouette,sjlYw[t
silk,sjlkk+k
sill,sjl
silliness,sjlinYs
silly,sjli
silt,sjltt+t
silver,sjlvZr
silverware,sjlvZrw[r
similar,sjmYlZr
simile,sjmYli
simmons,sjmYnz
simon,sajmYn
simple,sjmpYl
simply,sjmpli
sin,sjn
since,sjnss+c
sincere,sjnsjr
sincerely,sjnsjrli
sine,sajn
sing,sjK
singer,sjKZr
singing,sjKjK
single,sjKgYl
sink,sjKkk+k
sinker,sjKkZr
sinking,sjKkjK
sinner,sjnZr
sioux,su
sip,sjp
sir,sZr
siren,sajrYn
sirens,sajrYnz
sissy,sjsi
sister,sjstZr
sisters,sjstZrz
sit,sjt
site,sajt
sitter,sjtZr
sitting,sjtjK
situation,sjtƒuejtƒYn
six,sjks
sixteen,sjkstin
sixth,sjks¸¸+th
sixty,sjksti
size,sajz
sizzle,sjzYl
skate,skejtt+t
skateboard,skejtt+tbTrd
skater,skejtZr
skating,skejtjK
skeet,skitt+t
skeleton,sk[lYtYn
sketch,sk[tƒtƒ+tch
ski,ski
skid,skjdd+d
skidoo,skjdu
skiff,skjff+ff
skiing,skijK
skill,skjll+ll
skillet,skjljt
skills,skjll+llz
skin,skjnn+n
skinner,skjnZr
skinny,skjni
skip,skjpp+p
skipped,skjpp+ppt
skirt,skZrr+rt
skis,skizz+s
skit,skjtt+t
skittle,skjtYl
skulk,skŒll+lk
skull,skŒll+ll
skunk,skŒKK+nk
sky,skaj
slab,slæbb+b
slack,slækk+ck
slain,slejnn+n
slam,slæmm+m
slang,slæKK+ng
slant,slænn+nt
slap,slæpp+p
slapped,slæpp+ppt
slash,slæƒƒ+sh
slat,slætt+t
slate,slejtt+t
slaughter,slTtZr
slave,slejvv+v
slaw,slT
slay,slej
sled,sl[dd+d
sleek,slikk+k
sleep,slipp+p
sleeper,slipZr
sleepiness,slipinYs
sleeping,slipjK
sleepover,slipoŠvZr
sleepwalk,slipp+pwTk
sleepwear,slipw[r
sleepy,slipi
sleet,slitt+t
sleeve,slivv+v
sleeveless,slivv+vljs
sleigh,slej
sleight,slajtt+t
slender,sl[nn+ndZr
slept,sl[pp+pt
sleuth,slu¸¸+th
slice,slajss+c
slick,sljkk+ck
slid,sljdd+d
slide,slajdd+d
slight,slajtt+t
slim,sljmm+m
slime,slajmm+m
slimy,slajmi
sling,sljKK+ng
slingshot,sljKK+ngƒQt
slinky,sljKK+nki
slip,sljpp+p
slipped,sljpp+ppt
slipper,sljpZr
slippers,sljpZrz
slippery,sljpZri
slippery,sljpp+ppri
slipping,sljpjK
slit,sljtt+t
slither,sljğZr
sliver,sljvZr
sloan,sloŠnn+n
slob,slQbb+b
slobber,slQbZr
sloe,sloŠ
sloop,slupp+p
slop,slQpp+p
slope,sloŠpp+p
sloppiness,slQpinYs
sloppy,slQpi
slot,slQtt+t
sloth,slT¸¸+th
sloth,sloŠ¸¸+th
slouch,slaŠtƒtƒ+ch
slough,slŒff+gh
slow,sloŠ
slowdown,sloŠdaŠn
slower,sloŠZr
slowly,sloŠli
slowpoke,sloŠpoŠk
sludge,slŒd’d’+dg
slug,slŒgg+g
sluice,sluss+c
slum,slŒmm+m
slumber,slŒmm+mbZr
slump,slŒmm+mp
slung,slŒKK+ng
slurp,slZrr+rp
slush,slŒƒƒ+sh
slushy,slŒƒi
sly,slaj
smack,smækk+ck
small,smTll+ll
smallness,smTll+llnYs
smart,smQrr+rt
smartness,smQrr+rtnjs
smarty,smQrr+rti
smash,smæƒƒ+sh
smear,smjrr+r
smell,sm[ll+ll
smelling,sm[ljK
smells,sm[ll+llz
smelly,sm[li
smelt,sm[ll+lt
smile,smajll+l
smiled,smajll+ld
smiles,smajll+lz
smiley,smajli
smiling,smajljK
smirk,smZrr+rk
smith,smj¸¸+th
smithereens,smjğYrinz
smock,smQkk+ck
smog,smQgg+g
smoke,smoŠkk+k
smoker,smoŠkZr
smokes,smoŠkk+ks
smoking,smoŠkjK
smoky,smoŠki
smooch,smutƒtƒ+ch
smooches,smutƒjz
smooth,smuğğ+th
smoothness,smuğğ+thnYs
smorgasbord,smTrr+rgYsbTrd
smother,smŒğZr
smudge,smŒd’d’+dg
smug,smŒgg+g
snack,snækk+ck
snag,snægg+g
snail,snejll+l
snake,snejkk+k
snakebite,snejkk+kbajt
snap,snæpp+p
snapped,snæpp+ppt
snare,sn[rr+r
snatch,snætƒtƒ+tch
sneak,snikk+k
sneaker,snikZr
sneaky,sniki
sneer,snjrr+r
sneeze,snizz+z
sneezer,snizZr
sniff,snjff+ff
sniffle,snjfYl
snip,snjpp+p
snob,snQbb+b
snoop,snupp+p
snoopy,snupi
snoot,snutt+t
snooze,snuzz+z
snore,snTrr+r
snorkel,snTrr+rkYl
snorkle,snTrr+rkYl
snort,snTrr+rt
snot,snTtt+t
snotty,snTti
snout,snaŠtt+t
snow,snoŠ
snowball,snoŠbTl
snowfall,snoŠfQl
snowflake,snoŠflejk
snowman,snoŠmæn
snowstorm,snoŠstTrm
snowy,snoŠi
snub,snŒbb+b
snuck,snŒkk+ck
snuff,snŒff+ff
snug,snŒgg+g
snuggle,snŒgYl
so,soŠ
soak,soŠk
soap,soŠp
soapy,soŠpi
sob,sQb
sobbing,sQbjK
soccer,sQkZr
social,soŠƒYl
society,sYsajYti
sock,sQk
socket,sQkjt
sockless,sQklYs
socks,sQkss+s
sod,sQd
soda,soŠdY
sodium,soŠdiYm
sofa,soŠfY
soft,sTftt+t
softball,sTftt+tbTl
soften,sQfYn
softly,sTftt+tli
softness,sTftt+tnYs
soggy,sQgi
soil,sTjl
soils,sTjlzz+s
sol,sQl
sol,soŠl
solace,sQljs
solar,soŠlZr
sold,soŠldd+d
soldier,soŠld’Zr
soldiers,soŠld’Zrz
sole,soŠl
solid,sQlYd
soliloquy,sYljlYkwi
solo,soŠloŠ
solstice,sQlstjs
soluble,sTljubYl
solution,sYluƒYn
solve,sQlvv+v
some,sŒm
somebody,sŒmbYdi
someday,sŒmdej
somehow,sŒmhaŠ
someone,sŒmwŒn
someplace,sŒmplejs
somersault,sŒmZrsTlt
something,sŒm¸jK
sometime,sŒmtajm
sometimes,sŒmtajmz
someway,sŒmwej
somewhat,sŒmwŒt
somewhere,sŒmw[r
son,sŒn
sonar,soŠnQr
song,sTK
songbook,sTKbŠk
songs,sTKzz+s
sonny,sŒni
sons,sŒnzz+s
soon,sun
sooner,sunZr
soot,sŠt
sooth,su¸
soothe,suğ
sop,sQp
sophia,soŠfiY
soprano,sYprænoŠ
sorbet,sTrbej
sore,sTr
sorrel,sTrYl
sorry,sQri
sort,sTrtt+t
sought,sTt
soul,soŠl
souls,soŠlzz+s
sound,saŠndd+d
sounded,saŠndjd
sounds,saŠndd+dz
soup,sup
soupy,supi
sour,saŠZr
sour,saŠr
source,sTrss+c
souse,saŠs
south,saŠ¸
southern,sŒğZrn
souvenir,suvYnjr
sovereign,sQvrYn
sow,saŠ
sow,soŠ
sown,soŠn
sox,sQks
soy,sTj
spa,spQ
space,spejss+c
spacecraft,spejss+ckræft
spaceship,spejss+cƒjp
spacesuit,spejss+csut
spade,spejdd+d
spades,spejdd+dz
spaghetti,spYg[ti
span,spænn+n
spaniel,spænn+njYl
spanish,spænjƒ
spank,spæKK+nk
spanking,spæKK+nkjK
spare,sp[rr+r
spark,spQrr+rk
sparkle,spQrr+rkYl
sparkler,spQrr+rklZr
sparkling,spQrr+rkljK
sparkly,spQrr+rkli
sparks,spQrr+rks
sparrow,sp[roŠ
sparse,spQrr+rs
spat,spætt+t
spate,spejtt+t
spatula,spætƒŠlY
speak,spikk+k
speaker,spikZr
speaking,spikjK
speaks,spikk+ks
spear,spjrr+r
spearmint,spjrr+rmjnt
special,sp[ƒYl
specialist,sp[ƒYljst
specialty,sp[ƒYlti
specific,spYsjfjk
specific,spjsjfjk
specimen,sp[sYmYn
speck,sp[kk+ck
spectacular,sp[kk+ctækjulZr
sped,sp[dd+d
speech,spitƒtƒ+ch
speeches,spitƒYz
speeches,spitƒjz
speed,spidd+d
speedboat,spidd+dboŠt
speeding,spidjK
speedy,spidi
spell,sp[ll+ll
spelled,sp[ll+lld
speller,sp[lZr
spelling,sp[ljK
spells,sp[ll+llz
spend,sp[nn+nd
spending,sp[nn+ndjK
spends,sp[nn+ndz
spent,sp[nn+nt
sperm,spZrr+rm
sphere,sfjrr+r
spheres,sfjrr+rz
sphinx,sfjKK+nks
spice,spajss+c
spices,spajsYz
spices,spajsjz
spicy,spajsi
spider,spajdZr
spike,spajkk+k
spiky,spajki
spill,spjll+ll
spilled,spjll+lld
spilt,spjll+lt
spin,spjnn+n
spinach,spjnYtƒ
spine,spajnn+n
spinningwheel,spjnjKwil
spire,spajrr+r
spirit,spjrYt
spirits,spjrjts
spiritual,spjrjtƒuYl
spit,spjtt+t
spite,spajtt+t
splash,splææ+aƒ
splashy,splææ+aƒi
splat,splææ+at
splatter,splææ+atZr
spleen,splii+een
splendid,spl[[+endjd
splice,splajaj+i_es
splint,spljj+int
splinter,spljj+intZr
split,spljj+it
splurge,splZZ+u_erd’
spoil,spTjll+l
spoke,spoŠkk+k
spoken,spoŠkYn
sponge,spŒnn+nd’
sponsor,spQnn+nsZr
spoof,spuff+f
spook,spukk+k
spooky,spuki
spool,spull+l
spoon,spunn+n
spoonful,spunn+nfŠl
sport,spTrr+rt
sports,spTrr+rts
sporty,spTrr+rti
spot,spQtt+t
spotless,spQtt+tlYs
spotlight,spQtt+tlajt
spotty,spQti
spouse,spaŠss+s
spout,spaŠtt+t
sprain,sprejej+ain
sprang,sprææ+aK
sprawl,sprTT+awl
spray,sprejej+ay
spread,spr[[+ead
spree,sprii+ee
sprig,sprjj+ig
spring,sprjj+iK
springtime,sprjj+iKtajm
sprinkle,sprjj+iKkYl
sprinkler,sprjj+iKklZr
sprint,sprjj+int
sprite,sprajaj+i_et
sprout,spraŠaŠ+out
spruce,spruu+u_es
sprung,sprŒŒ+uK
spun,spŒnn+n
spur,spZrr+r
spurt,spZrr+rt
spy,spaj
spying,spajjK
squad,skwQQ+ad
squall,skwTT+al
square,skw[[+a_er
squash,skwTT+aƒ
squat,skwQQ+at
squaw,skwTT+aw
squawk,skwTT+awk
squeak,skwii+eak
squeaky,skwii+eaki
squeal,skwii+eal
squeeze,skwii+ee_ez
squid,skwjj+id
squiggle,skwjj+igYl
squiggly,skwjj+igli
squint,skwjj+int
squire,skwajaj+i_er
squirm,skwZZ+irm
squirmy,skwZZ+irmi
squirrel,skwZZ+irYl
squirt,skwZZ+irt
squish,skwjj+iƒ
squishier,skwjj+iƒiZr
squishy,skwjj+iƒi
stab,stæbb+b
stable,stejbYl
stack,stækk+ck
stadium,stejdiYm
staff,stæff+ff
stag,stægg+g
stage,stejd’d’+g
staid,stejdd+d
stain,stejnn+n
stair,st[rr+r
staircase,st[rr+rkejs
stairs,st[rr+rz
stairway,st[rr+rwej
stake,stejkk+k
stakes,stejkk+ks
stalagmite,stYlægmajt
stale,stejll+l
stalk,stTkk+lk
stalking,stTkjK
stall,stTll+ll
stamp,stæmm+mp
stamps,stæmm+mps
stance,stænn+ns
stanch,stænn+ntƒ
stand,stænn+nd
standard,stænn+ndZrd
standing,stænn+ndjK
stands,stænn+ndz
standup,stænn+ndŒp
stanford,stænn+nfZrd
stank,stæKK+nk
stanley,stænn+nli
staple,stejpYl
stapler,stejplZr
star,stQrr+r
starboard,stQrr+rbTrd
starch,stQrr+rtƒ
stare,st[rr+r
starfish,stQrr+rfjƒ
staring,st[rjK
stark,stQrr+rk
starlight,stQrr+rlajt
starry,stQri
stars,stQrr+rz
start,stQrr+rt
started,stQrr+rtYd
starter,stQrr+rtZr
starting,stQrr+rtjK
starts,stQrr+rts
starve,stQrr+rv
starved,stQrr+rvd
starving,stQrr+rvjK
stash,stæƒƒ+sh
state,stejtt+t
statement,stejtt+tmYnt
statements,stejtt+tmYnts
states,stejtt+ts
static,stætjk
station,stejƒYn
stationary,stejƒYn[ri
statue,stætƒu
status,stætYs
status,stejtYs
staunch,stTnn+ntƒ
stave,stejvv+v
stay,stej
stayed,stejdd+ed
staying,stejjK
stays,stejzz+s
stead,st[dd+d
steady,st[di
steak,stejkk+k
steal,still+l
stealing,stiljK
stealth,st[ll+l¸
steam,stimm+m
steamship,stimm+mƒjp
steed,stidd+d
steel,still+l
steep,stipp+p
steeple,stipYl
steer,stjrr+r
steering,stjrjK
stein,stajnn+n
stem,st[mm+m
stench,st[nn+ntƒ
stencil,st[nn+nsYl
step,st[pp+p
stepmother,st[pp+pmŒğZr
steps,st[pp+ps
stereo,st[rioŠ
sterile,st[rYl
stern,stZrr+rn
stethoscope,st[¸YskoŠp
steve,stivv+v
steven,stivYn
stew,stu
stewart,stuZrt
stick,stjkk+ck
sticker,stjkZr
stickiness,stjkinYs
sticking,stjkjK
stickman,stjkk+ckmæn
sticky,stjki
stiff,stjff+ff
stigma,stjgg+gmY
stiletto,stYl[toŠ
still,stjll+ll
stilt,stjll+lt
sting,stjKK+ng
stinging,stjKK+ngjK
stingy,stjnn+nd’i
stink,stjKK+nk
stinker,stjKK+nkZr
stinky,stjKK+nki
stint,stjnn+nt
stir,stZrr+r
stitch,stjtƒtƒ+tch
stitches,stjtƒjz
stock,stQkk+ck
stocking,stQkjK
stockings,stQkjKz
stole,stoŠll+l
stolen,stoŠlYn
stomach,stŒmYk
stomachache,stŒmYkejk
stomp,stQmm+mp
stone,stoŠnn+n
stoned,stoŠnn+nd
stood,stŠdd+d
stool,stull+l
stoop,stupp+p
stop,stQpp+p
stoplight,stQplajt
stopped,stQpp+ppt
stopper,stQpZr
stopping,stQpjK
stops,stQpp+ps
storage,stTrYd’
storage,stTrjd’
store,stTrr+r
stories,stTriz
stork,stTrr+rk
storm,stTrr+rm
stormy,stTrr+rmi
story,stTri
storybook,stTribŠk
storyteller,stTrit[lZr
storytelling,stTrit[ljK
stout,staŠtt+t
stove,stoŠvv+v
stow,stoŠ
strafe,strejej+a_ef
straight,strejej+aight
straighten,strejej+aightYn
strain,strejej+ain
strait,strejej+ait
strand,strææ+and
strange,strejej+a_end’
stranger,strejej+and’Zr
strangers,strejej+and’Zrz
strangle,strææ+aKgYl
strangled,strææ+aKgYld
strap,strææ+ap
straw,strTT+aw
strawberries,strQQ+awb[riz
strawberry,strQQ+awb[ri
stray,strejej+ay
streak,strii+eak
stream,strii+eam
streamer,strii+eamZr
street,strii+eet
streets,strii+eets
strength,str[[+eK¸
stress,str[[+es
stressed,str[[+est
stretch,str[[+etƒ
stretchy,str[[+etƒi
strewn,struu+ewn
strict,strjj+ikt
stride,strajaj+i_ed
strife,strajaj+i_ef
strike,strajaj+i_ek
strikeout,strajaj+i_ekaŠt
string,strjj+iK
strings,strjj+iKz
stringy,strjj+iKi
strip,strjj+ip
stripe,strajaj+i_ep
striped,strajaj+ipt
stripes,strajaj+ips
stripper,strjj+ipZr
strive,strajaj+i_ev
strobe,stroŠoŠ+o_eb
strode,stroŠoŠ+o_ed
stroke,stroŠoŠ+o_ek
stroll,stroŠoŠ+ol
strong,strTT+oK
stronger,strTT+oKgZr
strongest,strTT+oKgYst
strove,stroŠoŠ+o_ev
struck,strŒŒ+uk
struggling,strŒŒ+ugljK
strum,strŒŒ+um
strung,strŒŒ+uK
strut,strŒŒ+ut
stub,stŒbb+b
stubborn,stŒbZrn
stuck,stŒkk+ck
stud,stŒdd+d
student,studYnt
students,studYnts
studio,studioŠ
study,stŒdi
studying,stŒdijK
stuff,stŒff+ff
stuffed,stŒff+fft
stuffy,stŒfi
stumble,stŒmm+mbYl
stump,stŒmm+mp
stung,stŒKK+ng
stunk,stŒKK+nk
stunt,stŒnn+nt
stupid,stupjd
stupidity,stupjdjti
sturdy,stZrr+rdi
sturgeon,stZrr+rd’Yn
style,stajll+l
suave,swQvv+v
sub,sŒb
subject,sŒbd’[kt
subject,sYbd’[kt
submit,sŒbmjt
submitted,sYbmjtYd
subpoena,sYpinY
substitute,sŒbstjtjut
subtitles,sŒbtajtYlz
subtle,sŒtYl
subtract,sYbtrækt
subtraction,sYbtrækƒYn
